rgb,depth,mask,type,physical_id,placement_id,frame,occupancy,t,area_mm2,length_mm,width_mm,elongation,max_height_mm,mean_height_mm,p90_height_mm,height_std_mm,volume_mm3,invalid_depth_frac,source_split,source_file
source\glove_pair_nitrile\1671098057574.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098057574,glove_pair_nitrile:1671098057574:2340,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098057574.jpeg
source\glove_pair_nitrile\1671098057574_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098057574_l,glove_pair_nitrile:1671098057574_l:2341,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098057574_l.png
source\glove_pair_nitrile\1671098057574_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098057574_r,glove_pair_nitrile:1671098057574_r:2342,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098057574_r.png
source\glove_pair_nitrile\1671098078117.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098078117,glove_pair_nitrile:1671098078117:2343,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098078117.jpeg
source\glove_pair_nitrile\1671098078117_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098078117_l,glove_pair_nitrile:1671098078117_l:2344,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098078117_l.png
source\glove_pair_nitrile\1671098078117_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098078117_r,glove_pair_nitrile:1671098078117_r:2345,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098078117_r.png
source\glove_pair_nitrile\1671098084521.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098084521,glove_pair_nitrile:1671098084521:2346,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098084521.jpeg
source\glove_pair_nitrile\1671098084521_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098084521_l,glove_pair_nitrile:1671098084521_l:2347,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098084521_l.png
source\glove_pair_nitrile\1671098084521_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098084521_r,glove_pair_nitrile:1671098084521_r:2348,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098084521_r.png
source\glove_pair_nitrile\1671098091895.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098091895,glove_pair_nitrile:1671098091895:2349,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098091895.jpeg
source\glove_pair_nitrile\1671098091895_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098091895_l,glove_pair_nitrile:1671098091895_l:2350,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098091895_l.png
source\glove_pair_nitrile\1671098091895_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098091895_r,glove_pair_nitrile:1671098091895_r:2351,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098091895_r.png
source\glove_pair_nitrile\1671098096694.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098096694,glove_pair_nitrile:1671098096694:2352,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098096694.jpeg
source\glove_pair_nitrile\1671098096694_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098096694_l,glove_pair_nitrile:1671098096694_l:2353,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098096694_l.png
source\glove_pair_nitrile\1671098096694_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098096694_r,glove_pair_nitrile:1671098096694_r:2354,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098096694_r.png
source\glove_pair_nitrile\1671098102732.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098102732,glove_pair_nitrile:1671098102732:2355,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098102732.jpeg
source\glove_pair_nitrile\1671098102732_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098102732_l,glove_pair_nitrile:1671098102732_l:2356,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098102732_l.png
source\glove_pair_nitrile\1671098102732_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098102732_r,glove_pair_nitrile:1671098102732_r:2357,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098102732_r.png
source\glove_pair_nitrile\1671098109168.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098109168,glove_pair_nitrile:1671098109168:2358,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098109168.jpeg
source\glove_pair_nitrile\1671098109168_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098109168_l,glove_pair_nitrile:1671098109168_l:2359,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098109168_l.png
source\glove_pair_nitrile\1671098109168_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098109168_r,glove_pair_nitrile:1671098109168_r:2360,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098109168_r.png
source\glove_pair_nitrile\1671098115838.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098115838,glove_pair_nitrile:1671098115838:2361,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098115838.jpeg
source\glove_pair_nitrile\1671098115838_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098115838_l,glove_pair_nitrile:1671098115838_l:2362,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098115838_l.png
source\glove_pair_nitrile\1671098115838_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098115838_r,glove_pair_nitrile:1671098115838_r:2363,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098115838_r.png
source\glove_pair_nitrile\1671098122742.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098122742,glove_pair_nitrile:1671098122742:2364,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098122742.jpeg
source\glove_pair_nitrile\1671098122742_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098122742_l,glove_pair_nitrile:1671098122742_l:2365,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098122742_l.png
source\glove_pair_nitrile\1671098122742_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098122742_r,glove_pair_nitrile:1671098122742_r:2366,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098122742_r.png
source\glove_pair_nitrile\1671098126811.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098126811,glove_pair_nitrile:1671098126811:2367,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098126811.jpeg
source\glove_pair_nitrile\1671098126811_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098126811_l,glove_pair_nitrile:1671098126811_l:2368,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098126811_l.png
source\glove_pair_nitrile\1671098126811_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098126811_r,glove_pair_nitrile:1671098126811_r:2369,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098126811_r.png
source\glove_pair_nitrile\1671098131283.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098131283,glove_pair_nitrile:1671098131283:2370,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098131283.jpeg
source\glove_pair_nitrile\1671098131283_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098131283_l,glove_pair_nitrile:1671098131283_l:2371,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098131283_l.png
source\glove_pair_nitrile\1671098131283_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098131283_r,glove_pair_nitrile:1671098131283_r:2372,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098131283_r.png
source\glove_pair_nitrile\1671098145255.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098145255,glove_pair_nitrile:1671098145255:2373,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098145255.jpeg
source\glove_pair_nitrile\1671098145255_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098145255_l,glove_pair_nitrile:1671098145255_l:2374,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098145255_l.png
source\glove_pair_nitrile\1671098145255_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098145255_r,glove_pair_nitrile:1671098145255_r:2375,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098145255_r.png
source\glove_pair_nitrile\1671098149058.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098149058,glove_pair_nitrile:1671098149058:2376,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098149058.jpeg
source\glove_pair_nitrile\1671098149058_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098149058_l,glove_pair_nitrile:1671098149058_l:2377,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098149058_l.png
source\glove_pair_nitrile\1671098149058_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098149058_r,glove_pair_nitrile:1671098149058_r:2378,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098149058_r.png
source\glove_pair_nitrile\1671098152726.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098152726,glove_pair_nitrile:1671098152726:2379,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098152726.jpeg
source\glove_pair_nitrile\1671098152726_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098152726_l,glove_pair_nitrile:1671098152726_l:2380,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098152726_l.png
source\glove_pair_nitrile\1671098152726_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098152726_r,glove_pair_nitrile:1671098152726_r:2381,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098152726_r.png
source\glove_pair_nitrile\1671098159929.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098159929,glove_pair_nitrile:1671098159929:2382,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098159929.jpeg
source\glove_pair_nitrile\1671098159929_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098159929_l,glove_pair_nitrile:1671098159929_l:2383,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098159929_l.png
source\glove_pair_nitrile\1671098159929_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098159929_r,glove_pair_nitrile:1671098159929_r:2384,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098159929_r.png
source\glove_pair_nitrile\1671098176472.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098176472,glove_pair_nitrile:1671098176472:2385,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098176472.jpeg
source\glove_pair_nitrile\1671098176472_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098176472_l,glove_pair_nitrile:1671098176472_l:2386,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098176472_l.png
source\glove_pair_nitrile\1671098176472_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098176472_r,glove_pair_nitrile:1671098176472_r:2387,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098176472_r.png
source\glove_pair_nitrile\1671098192515.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098192515,glove_pair_nitrile:1671098192515:2388,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098192515.jpeg
source\glove_pair_nitrile\1671098192515_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098192515_l,glove_pair_nitrile:1671098192515_l:2389,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098192515_l.png
source\glove_pair_nitrile\1671098192515_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098192515_r,glove_pair_nitrile:1671098192515_r:2390,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098192515_r.png
source\glove_pair_nitrile\1671098197118.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098197118,glove_pair_nitrile:1671098197118:2391,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098197118.jpeg
source\glove_pair_nitrile\1671098197118_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098197118_l,glove_pair_nitrile:1671098197118_l:2392,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098197118_l.png
source\glove_pair_nitrile\1671098197118_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098197118_r,glove_pair_nitrile:1671098197118_r:2393,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098197118_r.png
source\glove_pair_nitrile\1671098202387.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098202387,glove_pair_nitrile:1671098202387:2394,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098202387.jpeg
source\glove_pair_nitrile\1671098202387_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098202387_l,glove_pair_nitrile:1671098202387_l:2395,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098202387_l.png
source\glove_pair_nitrile\1671098202387_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098202387_r,glove_pair_nitrile:1671098202387_r:2396,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098202387_r.png
source\glove_pair_nitrile\1671098206957.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098206957,glove_pair_nitrile:1671098206957:2397,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098206957.jpeg
source\glove_pair_nitrile\1671098206957_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098206957_l,glove_pair_nitrile:1671098206957_l:2398,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098206957_l.png
source\glove_pair_nitrile\1671098206957_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098206957_r,glove_pair_nitrile:1671098206957_r:2399,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098206957_r.png
source\glove_pair_nitrile\1671098211726.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098211726,glove_pair_nitrile:1671098211726:2400,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098211726.jpeg
source\glove_pair_nitrile\1671098211726_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098211726_l,glove_pair_nitrile:1671098211726_l:2401,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098211726_l.png
source\glove_pair_nitrile\1671098211726_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098211726_r,glove_pair_nitrile:1671098211726_r:2402,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098211726_r.png
source\glove_pair_nitrile\1671098215995.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098215995,glove_pair_nitrile:1671098215995:2403,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098215995.jpeg
source\glove_pair_nitrile\1671098215995_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098215995_l,glove_pair_nitrile:1671098215995_l:2404,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098215995_l.png
source\glove_pair_nitrile\1671098215995_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098215995_r,glove_pair_nitrile:1671098215995_r:2405,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098215995_r.png
source\glove_pair_nitrile\1671098219563.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098219563,glove_pair_nitrile:1671098219563:2406,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098219563.jpeg
source\glove_pair_nitrile\1671098219563_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098219563_l,glove_pair_nitrile:1671098219563_l:2407,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098219563_l.png
source\glove_pair_nitrile\1671098219563_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098219563_r,glove_pair_nitrile:1671098219563_r:2408,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098219563_r.png
source\glove_pair_nitrile\1671098223998.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098223998,glove_pair_nitrile:1671098223998:2409,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098223998.jpeg
source\glove_pair_nitrile\1671098223998_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098223998_l,glove_pair_nitrile:1671098223998_l:2410,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098223998_l.png
source\glove_pair_nitrile\1671098223998_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098223998_r,glove_pair_nitrile:1671098223998_r:2411,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098223998_r.png
source\glove_pair_nitrile\1671098230568.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098230568,glove_pair_nitrile:1671098230568:2412,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098230568.jpeg
source\glove_pair_nitrile\1671098230568_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098230568_l,glove_pair_nitrile:1671098230568_l:2413,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098230568_l.png
source\glove_pair_nitrile\1671098230568_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098230568_r,glove_pair_nitrile:1671098230568_r:2414,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098230568_r.png
source\glove_pair_nitrile\1671098237906.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098237906,glove_pair_nitrile:1671098237906:2415,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098237906.jpeg
source\glove_pair_nitrile\1671098237906_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098237906_l,glove_pair_nitrile:1671098237906_l:2416,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098237906_l.png
source\glove_pair_nitrile\1671098237906_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098237906_r,glove_pair_nitrile:1671098237906_r:2417,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098237906_r.png
source\glove_pair_nitrile\1671098239907.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098239907,glove_pair_nitrile:1671098239907:2418,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098239907.jpeg
source\glove_pair_nitrile\1671098239907_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098239907_l,glove_pair_nitrile:1671098239907_l:2419,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098239907_l.png
source\glove_pair_nitrile\1671098239907_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098239907_r,glove_pair_nitrile:1671098239907_r:2420,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098239907_r.png
source\glove_pair_nitrile\1671098242176.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098242176,glove_pair_nitrile:1671098242176:2421,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098242176.jpeg
source\glove_pair_nitrile\1671098242176_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098242176_l,glove_pair_nitrile:1671098242176_l:2422,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098242176_l.png
source\glove_pair_nitrile\1671098242176_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098242176_r,glove_pair_nitrile:1671098242176_r:2423,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098242176_r.png
source\glove_pair_nitrile\1671098244244.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098244244,glove_pair_nitrile:1671098244244:2424,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098244244.jpeg
source\glove_pair_nitrile\1671098244244_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098244244_l,glove_pair_nitrile:1671098244244_l:2425,0,ONE,,0,0,0,0,0,0,0,0,0,0,test,glove_pair_nitrile/1671098244244_l.png
source\glove_pair_nitrile\1671098244244_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098244244_r,glove_pair_nitrile:1671098244244_r:2426,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098244244_r.png
source\glove_pair_nitrile\1671098246044.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098246044,glove_pair_nitrile:1671098246044:2427,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098246044.jpeg
source\glove_pair_nitrile\1671098246044_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098246044_l,glove_pair_nitrile:1671098246044_l:2428,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098246044_l.png
source\glove_pair_nitrile\1671098246044_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098246044_r,glove_pair_nitrile:1671098246044_r:2429,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098246044_r.png
source\glove_pair_nitrile\1671098249112.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098249112,glove_pair_nitrile:1671098249112:2430,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098249112.jpeg
source\glove_pair_nitrile\1671098249112_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098249112_l,glove_pair_nitrile:1671098249112_l:2431,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098249112_l.png
source\glove_pair_nitrile\1671098249112_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098249112_r,glove_pair_nitrile:1671098249112_r:2432,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098249112_r.png
source\glove_pair_nitrile\1671098253781.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098253781,glove_pair_nitrile:1671098253781:2433,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098253781.jpeg
source\glove_pair_nitrile\1671098253781_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098253781_l,glove_pair_nitrile:1671098253781_l:2434,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098253781_l.png
source\glove_pair_nitrile\1671098253781_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098253781_r,glove_pair_nitrile:1671098253781_r:2435,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098253781_r.png
source\glove_pair_nitrile\1671098258917.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098258917,glove_pair_nitrile:1671098258917:2436,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098258917.jpeg
source\glove_pair_nitrile\1671098258917_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098258917_l,glove_pair_nitrile:1671098258917_l:2437,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098258917_l.png
source\glove_pair_nitrile\1671098258917_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098258917_r,glove_pair_nitrile:1671098258917_r:2438,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098258917_r.png
source\glove_pair_nitrile\1671098266089.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098266089,glove_pair_nitrile:1671098266089:2439,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098266089.jpeg
source\glove_pair_nitrile\1671098266089_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098266089_l,glove_pair_nitrile:1671098266089_l:2440,0,ONE,,0,0,0,0,0,0,0,0,0,0,val,glove_pair_nitrile/1671098266089_l.png
source\glove_pair_nitrile\1671098266089_r.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098266089_r,glove_pair_nitrile:1671098266089_r:2441,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098266089_r.png
source\glove_pair_nitrile\1671098269790.jpeg,,,glove_pair_nitrile,glove_pair_nitrile:1671098269790,glove_pair_nitrile:1671098269790:2442,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098269790.jpeg
source\glove_pair_nitrile\1671098269790_l.png,,,glove_pair_nitrile,glove_pair_nitrile:1671098269790_l,glove_pair_nitrile:1671098269790_l:2443,0,ONE,,0,0,0,0,0,0,0,0,0,0,train,glove_pair_nitrile/1671098269790_l.png
